259,1,126,37.376966338,20608,W,465841768,8
259,1,103,37.375078011,658,WS,243790936,8
259,1,106,37.375079806,658,WS,243790944,8
259,1,112,37.375962921,20608,WM,2272,8
259,1,115,37.375967911,20608,WM,465569800,8
259,1,125,37.376917969,658,FWFS,243790952,8
259,1,133,37.379970283,24558,R,314441440,256
259,1,134,37.379970932,24558,R,314441440,256
259,1,135,37.379971607,24558,N,[java],
259,1,136,37.379971729,24558,R,314441440,256
259,1,137,37.379972983,24558,R,314441440,256
259,1,140,37.382689057,24558,R,314441696,256
259,1,141,37.382689484,24558,R,314441696,256
259,1,142,37.382689852,24558,N,[java],
259,1,143,37.382689910,24558,R,314441696,256
259,1,144,37.382690772,24558,R,314441696,256
259,1,147,37.385409524,24558,R,314441952,256
259,1,148,37.385409938,24558,R,314441952,256
259,1,149,37.385410260,24558,N,[java],
259,1,150,37.385410317,24558,R,314441952,256
259,1,151,37.385411177,24558,R,314441952,256
259,1,154,37.388133558,24558,R,314442208,256
259,1,155,37.388134012,24558,R,314442208,256
259,1,156,37.388134312,24558,N,[java],
259,1,157,37.388134372,24558,R,314442208,256
259,1,158,37.388135236,24558,R,314442208,256
259,1,161,37.390854484,24558,R,314442464,256
259,1,162,37.390854953,24558,R,314442464,256
259,1,163,37.390855263,24558,N,[java],
259,1,164,37.390855324,24558,R,314442464,256
259,1,165,37.390856233,24558,R,314442464,256
259,1,168,37.393575320,24558,R,314442720,256
259,1,169,37.393575783,24558,R,314442720,256
259,1,170,37.393576081,24558,N,[java],
259,1,171,37.393576140,24558,R,314442720,256
259,1,172,37.393577189,24558,R,314442720,256
259,1,175,37.396354445,24558,R,314442976,256
259,1,176,37.396354881,24558,R,314442976,256
259,1,177,37.396355174,24558,N,[java],
259,1,178,37.396355233,24558,R,314442976,256
259,1,179,37.396355952,24558,R,314442976,256
259,1,182,37.399072435,24558,R,314443232,256
259,1,183,37.399072872,24558,R,314443232,256
259,1,184,37.399073169,24558,N,[java],
259,1,185,37.399073228,24558,R,314443232,256
259,1,186,37.399073863,24558,R,314443232,256
259,1,189,37.401790369,24558,R,314443488,256
259,1,190,37.401790797,24558,R,314443488,256
259,1,191,37.401791101,24558,N,[java],
259,1,192,37.401791159,24558,R,314443488,256
259,1,193,37.401791858,24558,R,314443488,256
259,1,196,37.404509750,24558,R,314443744,256
259,1,197,37.404510162,24558,R,314443744,256
259,1,198,37.404510468,24558,N,[java],
259,1,199,37.404510526,24558,R,314443744,256
259,1,200,37.404511231,24558,R,314443744,256
259,1,203,37.407286954,24558,R,314444000,256
259,1,204,37.407287375,24558,R,314444000,256
259,1,205,37.407287689,24558,N,[java],
259,1,206,37.407287748,24558,R,314444000,256
259,1,207,37.407288495,24558,R,314444000,256
259,1,210,37.410004975,24558,R,314444256,256
259,1,211,37.410005413,24558,R,314444256,256
259,1,212,37.410005691,24558,N,[java],
259,1,213,37.410005750,24558,R,314444256,256
259,1,214,37.410006470,24558,R,314444256,256
259,1,217,37.412725995,24558,R,314444512,256
259,1,218,37.412726423,24558,R,314444512,256
259,1,219,37.412726719,24558,N,[java],
259,1,220,37.412726778,24558,R,314444512,256
259,1,221,37.412727513,24558,R,314444512,256
259,1,224,37.415447373,24558,R,314444768,256
259,1,225,37.415447786,24558,R,314444768,256
259,1,226,37.415448088,24558,N,[java],
259,1,227,37.415448147,24558,R,314444768,256
259,1,228,37.415448859,24558,R,314444768,256
259,1,231,37.418167600,24558,R,314445024,256
259,1,232,37.418168024,24558,R,314445024,256
259,1,233,37.418168325,24558,N,[java],
259,1,234,37.418168424,24558,R,314445024,256
259,1,235,37.418169152,24558,R,314445024,256
259,1,238,37.420917881,24558,R,314445280,256
259,1,239,37.420918307,24558,R,314445280,256
259,1,240,37.420918601,24558,N,[java],
259,1,241,37.420918660,24558,R,314445280,256
259,1,242,37.420919389,24558,R,314445280,256
259,1,245,37.423671707,24558,R,314445536,256
259,1,246,37.423672137,24558,R,314445536,256
259,1,247,37.423672465,24558,N,[java],
259,1,248,37.423672523,24558,R,314445536,256
259,1,249,37.423673241,24558,R,314445536,256
259,1,252,37.426503910,24558,R,314445792,256
259,1,253,37.426504416,24558,R,314445792,256
259,1,254,37.426504820,24558,N,[java],
259,1,255,37.426504887,24558,R,314445792,256
259,1,256,37.426505789,24558,R,314445792,256
259,1,259,37.430061511,24558,R,314446048,256
259,1,260,37.430062299,24558,R,314446048,256
259,1,261,37.430062988,24558,N,[java],
259,1,262,37.430063120,24558,R,314446048,256
259,1,263,37.430064520,24558,R,314446048,256
259,1,266,37.432782121,24558,R,314446304,256
259,1,267,37.432782542,24558,R,314446304,256
259,1,268,37.432782887,24558,N,[java],
259,1,269,37.432782947,24558,R,314446304,256
259,1,270,37.432783667,24558,R,314446304,256
259,1,273,37.435494992,24558,R,314446560,256
259,1,274,37.435495416,24558,R,314446560,256
259,1,275,37.435495731,24558,N,[java],
259,1,276,37.435495794,24558,R,314446560,256
259,1,277,37.435496497,24558,R,314446560,256
259,1,280,37.438248589,24558,R,314446816,256
259,1,281,37.438249034,24558,R,314446816,256
259,1,282,37.438249379,24558,N,[java],
259,1,283,37.438249444,24558,R,314446816,256
259,1,284,37.438250336,24558,R,314446816,256
259,1,287,37.440975492,24558,R,314447072,256
259,1,288,37.440975931,24558,R,314447072,256
259,1,289,37.440976194,24558,N,[java],
259,1,290,37.440976254,24558,R,314447072,256
259,1,291,37.440976988,24558,R,314447072,256
259,1,294,37.443698270,24558,R,314447328,256
259,1,295,37.443698698,24558,R,314447328,256
259,1,296,37.443699019,24558,N,[java],
259,1,297,37.443699079,24558,R,314447328,256
259,1,298,37.443699732,24558,R,314447328,256
259,1,301,37.446445531,24558,R,314447584,256
259,1,302,37.446445938,24558,R,314447584,256
259,1,303,37.446446227,24558,N,[java],
259,1,304,37.446446286,24558,R,314447584,256
259,1,305,37.446447000,24558,R,314447584,256
259,1,308,37.449162324,24558,R,314447840,256
259,1,309,37.449162757,24558,R,314447840,256
259,1,310,37.449163052,24558,N,[java],
259,1,311,37.449163112,24558,R,314447840,256
259,1,312,37.449163786,24558,R,314447840,256
259,1,315,37.451877133,24558,R,314448096,256
259,1,316,37.451877561,24558,R,314448096,256
259,1,317,37.451877872,24558,N,[java],
259,1,318,37.451877929,24558,R,314448096,256
259,1,319,37.451878603,24558,R,314448096,256
259,1,322,37.454594163,24558,R,314448352,256
259,1,323,37.454594604,24558,R,314448352,256
259,1,324,37.454594905,24558,N,[java],
259,1,325,37.454594965,24558,R,314448352,256
259,1,326,37.454595660,24558,R,314448352,256
259,1,329,37.457308958,24558,R,314448608,256
259,1,330,37.457309392,24558,R,314448608,256
259,1,331,37.457309684,24558,N,[java],
259,1,332,37.457309743,24558,R,314448608,256
259,1,333,37.457310405,24558,R,314448608,256
259,1,336,37.460025492,24558,R,314448864,256
259,1,337,37.460025904,24558,R,314448864,256
259,1,338,37.460026187,24558,N,[java],
259,1,339,37.460026245,24558,R,314448864,256
259,1,340,37.460026895,24558,R,314448864,256
259,1,343,37.462739081,24558,R,314449120,256
259,1,344,37.462739488,24558,R,314449120,256
259,1,345,37.462739787,24558,N,[java],
259,1,346,37.462739846,24558,R,314449120,256
259,1,347,37.462740499,24558,R,314449120,256
259,1,350,37.465454801,24558,R,314449376,256
259,1,351,37.465455226,24558,R,314449376,256
259,1,352,37.465455509,24558,N,[java],
259,1,353,37.465455567,24558,R,314449376,256
259,1,354,37.465456233,24558,R,314449376,256
259,1,357,37.468170212,24558,R,314449632,256
259,1,358,37.468170638,24558,R,314449632,256
259,1,359,37.468170916,24558,N,[java],
259,1,360,37.468170974,24558,R,314449632,256
259,1,361,37.468171645,24558,R,314449632,256
259,1,364,37.470914625,24558,R,314449888,256
259,1,365,37.470915043,24558,R,314449888,256
259,1,366,37.470915355,24558,N,[java],
259,1,367,37.470915419,24558,R,314449888,256
259,1,368,37.470916155,24558,R,314449888,256
259,1,371,37.473685982,24558,R,314450144,256
259,1,372,37.473686414,24558,R,314450144,256
259,1,373,37.473686704,24558,N,[java],
259,1,374,37.473686763,24558,R,314450144,256
259,1,375,37.473687458,24558,R,314450144,256
259,1,378,37.476491086,24558,R,314450400,256
259,1,379,37.476491626,24558,R,314450400,256
259,1,380,37.476492046,24558,N,[java],
259,1,381,37.476492113,24558,R,314450400,256
259,1,382,37.476492953,24558,R,314450400,256
259,1,385,37.479292407,24558,R,314450656,256
259,1,386,37.479292820,24558,R,314450656,256
259,1,387,37.479293144,24558,N,[java],
259,1,388,37.479293203,24558,R,314450656,256
259,1,389,37.479293893,24558,R,314450656,256
259,1,136,37.482753050,24558,R,314450912,256
259,1,137,37.482753825,24558,R,314450912,256
259,1,138,37.482754592,24558,N,[java],
259,1,139,37.482754748,24558,R,314450912,256
259,1,140,37.482756448,24558,R,314450912,256
259,1,143,37.485611875,24558,R,314451168,256
259,1,144,37.485612409,24558,R,314451168,256
259,1,145,37.485612821,24558,N,[java],
259,1,146,37.485612890,24558,R,314451168,256
259,1,147,37.485614035,24558,R,314451168,256
259,1,150,37.488468623,24558,R,314451424,256
259,1,151,37.488469076,24558,R,314451424,256
259,1,152,37.488469405,24558,N,[java],
259,1,153,37.488469484,24558,R,314451424,256
259,1,154,37.488470406,24558,R,314451424,256
259,1,157,37.491318914,24558,R,314451680,256
259,1,158,37.491319341,24558,R,314451680,256
259,1,159,37.491319671,24558,N,[java],
259,1,160,37.491319735,24558,R,314451680,256
259,1,161,37.491320570,24558,R,314451680,256
259,1,164,37.494173884,24558,R,314451936,256
259,1,165,37.494174328,24558,R,314451936,256
259,1,166,37.494174640,24558,N,[java],
259,1,167,37.494174705,24558,R,314451936,256
259,1,168,37.494175523,24558,R,314451936,256
259,1,171,37.497039503,24558,R,314452192,256
259,1,172,37.497039933,24558,R,314452192,256
259,1,173,37.497040261,24558,N,[java],
259,1,174,37.497040328,24558,R,314452192,256
259,1,175,37.497041099,24558,R,314452192,256
259,1,178,37.499888661,24558,R,314452448,256
259,1,179,37.499889088,24558,R,314452448,256
259,1,180,37.499889384,24558,N,[java],
259,1,181,37.499889448,24558,R,314452448,256
259,1,182,37.499890177,24558,R,314452448,256
259,1,185,37.502738473,24558,R,314452704,256
259,1,186,37.502738893,24558,R,314452704,256
259,1,187,37.502739207,24558,N,[java],
259,1,188,37.502739269,24558,R,314452704,256
259,1,189,37.502740011,24558,R,314452704,256
259,1,192,37.505590286,24558,R,314452960,256
259,1,193,37.505590712,24558,R,314452960,256
259,1,194,37.505591046,24558,N,[java],
259,1,195,37.505591108,24558,R,314452960,256
259,1,196,37.505591860,24558,R,314452960,256
259,1,199,37.508440202,24558,R,314453216,256
259,1,200,37.508440623,24558,R,314453216,256
259,1,201,37.508440974,24558,N,[java],
259,1,202,37.508441036,24558,R,314453216,256
259,1,203,37.508441786,24558,R,314453216,256
259,1,206,37.511290706,24558,R,314453472,256
259,1,207,37.511291124,24558,R,314453472,256
259,1,208,37.511291447,24558,N,[java],
259,1,209,37.511291510,24558,R,314453472,256
259,1,210,37.511292230,24558,R,314453472,256
259,1,213,37.514141561,24558,R,314453728,256
259,1,214,37.514142006,24558,R,314453728,256
259,1,215,37.514142348,24558,N,[java],
259,1,216,37.514142412,24558,R,314453728,256
259,1,217,37.514143181,24558,R,314453728,256
259,1,220,37.517008148,24558,R,314453984,256
259,1,221,37.517008567,24558,R,314453984,256
259,1,222,37.517008866,24558,N,[java],
259,1,223,37.517008930,24558,R,314453984,256
259,1,224,37.517009706,24558,R,314453984,256
259,1,227,37.519860723,24558,R,314454240,256
259,1,228,37.519861152,24558,R,314454240,256
259,1,229,37.519861488,24558,N,[java],
259,1,230,37.519861556,24558,R,314454240,256
259,1,231,37.519862503,24558,R,314454240,256
259,1,234,37.522714794,24558,R,314454496,256
259,1,235,37.522715207,24558,R,314454496,256
259,1,236,37.522715532,24558,N,[java],
259,1,237,37.522715596,24558,R,314454496,256
259,1,238,37.522716361,24558,R,314454496,256
259,1,241,37.525608665,24558,R,314454752,256
259,1,242,37.525609250,24558,R,314454752,256
259,1,243,37.525609599,24558,N,[java],
259,1,244,37.525609674,24558,R,314454752,256
259,1,245,37.525610633,24558,R,314454752,256
259,1,248,37.528579214,24558,R,314455008,256
259,1,249,37.528579784,24558,R,314455008,256
259,1,250,37.528580274,24558,N,[java],
259,1,251,37.528580360,24558,R,314455008,256
259,1,252,37.528581406,24558,R,314455008,256
259,1,255,37.531343184,24558,R,314455264,256
259,1,256,37.531343702,24558,R,314455264,256
259,1,257,37.531344131,24558,N,[java],
259,1,258,37.531344213,24558,R,314455264,256
259,1,259,37.531345142,24558,R,314455264,256
259,1,262,37.534091164,24558,R,314455520,256
259,1,263,37.534091583,24558,R,314455520,256
259,1,264,37.534091878,24558,N,[java],
259,1,265,37.534091945,24558,R,314455520,256
259,1,266,37.534092699,24558,R,314455520,256
259,1,269,37.537433758,24558,R,314455776,256
259,1,270,37.537434533,24558,R,314455776,256
259,1,271,37.537435226,24558,N,[java],
259,1,272,37.537435359,24558,R,314455776,256
259,1,273,37.537436718,24558,R,314455776,256
259,1,276,37.540218116,24558,R,314456032,256
259,1,277,37.540218528,24558,R,314456032,256
259,1,278,37.540218891,24558,N,[java],
259,1,279,37.540218958,24558,R,314456032,256
259,1,280,37.540219765,24558,R,314456032,256
259,1,283,37.542933787,24558,R,314456288,256
259,1,284,37.542934210,24558,R,314456288,256
259,1,285,37.542934518,24558,N,[java],
259,1,286,37.542934580,24558,R,314456288,256
259,1,287,37.542935280,24558,R,314456288,256
259,1,290,37.545710726,24558,R,314456544,256
259,1,291,37.545711147,24558,R,314456544,256
259,1,292,37.545711497,24558,N,[java],
259,1,293,37.545711557,24558,R,314456544,256
259,1,294,37.545712350,24558,R,314456544,256
259,1,297,37.548462984,24558,R,314456800,256
259,1,298,37.548463408,24558,R,314456800,256
259,1,299,37.548463703,24558,N,[java],
259,1,300,37.548463767,24558,R,314456800,256
259,1,301,37.548464552,24558,R,314456800,256
259,1,304,37.551179299,24558,R,314457056,256
259,1,305,37.551179702,24558,R,314457056,256
259,1,306,37.551180000,24558,N,[java],
259,1,307,37.551180061,24558,R,314457056,256
259,1,308,37.551180747,24558,R,314457056,256
259,1,45,42.496206709,20608,W,33832624,8
259,1,48,42.496279170,20608,W,465832968,64
259,1,57,42.502130541,658,FWFS,243791016,8
259,1,311,42.496343883,658,WS,243790960,8
259,1,314,42.496348578,658,WS,243790968,8
259,1,317,42.496351319,658,WS,243790976,8
259,1,320,42.496352742,658,WS,243790984,8
259,1,323,42.496354117,658,WS,243790992,8
259,1,326,42.496355482,658,WS,243791000,8
259,1,329,42.496356819,658,WS,243791008,8
